;author;title;year;avgsentlen
PG9301;George+MacDonald;Ranald+Bannerman;1871;22.368623676612128
PG41176;Brereton;Great+Airship;1910;17.198159418138637
PG60345;Harvey+Ralphson;Scouts+North;1914;13.89535379369139
PG3409;Anthony+Trollope;Barchester+Towers;1858;25.118169126445952
PG43455;Lester+Chadwick;Baseball+World;1912;18.57597645799893
PG24793;Holman+Day;Blow+Down;1910;17.10803223761659
PG21504;William+Kingston;First+Voyage;1857;29.65467747382641
PG49372;Victor+Hugo;Ninety+Three;1854;19.76529636711281
PG46262;Carmen+Sylva;Pilgrim+Sorrow;1884;21.372180451127818
PG53920;Amy+Blanchard;Kittyboy+Christmas;1901;19.06845238095238
PG54510;Mrs+Oliphant;Athelings+Three;1857;27.794861963190183
PG170;Wilkie+Collins;Haunted+Hotel;1866;19.00468055230517
PG20345;Edward+Thomson;Savarin+Other;1893;18.759032547028966
PG34681;Edward+Ellis;Frontier+Angel;1888;20.4763202725724
PG40661;Mary+Waller;Daughter+Rich;1907;24.187798092209857
PG14317;Elliott+Donnell;Sorcery+Club;1912;20.664933758175415
PG53581;;Flora;1867;22.707383773928896
PG46566;White+Holt;Crime+Club;1918;21.118666415520813
PG33916;Paul+Heyse;Dead+Lake;1870;25.72066529961267
PG43301;Prentiss+Ingraham;Wizard+Will;1886;28.08091414453366
PG44888;Charles+Flandrau;Diary+Freshman;1901;30.445685279187817
PG4903;Grant+Allen;Hilda+Wade;1884;17.57848063848655
PG2866;William+Ainsworth;Windsor+Castle;1854;24.02668759811617
PG55098;Horatio+Alger;Strong+Steady;1876;16.456477319166325
PG59333;;Harold+Bride;1867;23.548819175185056
PG52458;Willis+Emerson;Pardner+Gray;1897;24.98942646587632
PG36602;Ernest+Glanville;Tales+from;1891;23.34864197530864
PG28999;Benson;Daisy+Aunt;1914;19.8353929807217
PG19014;Jacob+Riis;Nibsy+Christmas;1893;25.714285714285715
PG21465;William+Kingston;Hurricane+Hurry;1857;27.295097522403797
PG30050;Tabitha+Grimalkin;Tales+From;1851;35.50070126227209
PG49795;Israel+Zangwill;Master+Novel;1895;21.24872587517754
PG27591;Joseph+Hocking;Birthright;1897;20.343416370106763
PG7374;Marion+Crawford;American+Politician;1884;22.001411859620816
PG2638;Fyodor+Dostoyevsky;Idiot;1861;20.11806074184715
PG56756;Horatio+Alger;Young+Book;1876;15.492008639308855
PG29597;Sarah+Barrow;Neighbor+Nelly;1862;29.12857142857143
PG35361;Phillips+Oppenheim;Wicked+Marquis;1910;18.480197232384285
PG19697;Robert+Benson;What+Authority;1902;29.54426266248319
PG2166;Rider+Haggard;King+Solomon;1885;25.587740384615383
PG36603;Mayne+Reid;Yellow+Chief;1860;23.26029486527707
PG7741;Edward+Lytton;Parisians;1872;26.748
PG16427;Margaret+Pedler;Splendid+Folly;1918;20.041316401359328
PG32241;Charles+Dickens;Dickens+Stories;1851;22.881879194630873
PG59283;Marietta+Holley;Josiah+Allen;1887;35.25517812758906
PG27537;Gustave+Flaubert;Sentimental+Education;1860;19.572533516672397
PG36034;Fyodor+Dostoyevsky;White+Nights;1861;23.149231457991345
PG10712;Herman+Melville;White+Jacket;1865;30.15958466453674
PG58101;Mrs+Bayly;Ragged+Homes;1859;32.839630225080384
PG21105;John+Hutcheson;Teddy+Story;1887;36.667974882260594
PG27575;Gustave+Flaubert;Madame+Bovary;1860;23.82590051457976
PG6207;Gilbert+Parker;Trail+Sword;1895;20.55674102812803
PG54364;James+Driscoll;Brighton+Boys;1918;21.631406761177754
PG38995;Thomas+Miller;Sheep+Lamb;1850;25.147727272727273
PG21405;William+Kingston;Loss+Royal;1857;33.809891808346215
PG33372;Francis+Woodworth;Peddler+Somebody;1851;21.474770642201836
PG422;George+Borrow;Romany;1874;37.01128276340913
PG25577;Oliver+Optic;Adrift+Goldwing;1882;19.70886368896089
PG50705;Louis+Tracy;Bercy+Affair;1910;21.052199536939593
PG15895;Mrs+Adams;Allegories+Life;1875;23.716795502459593
PG31386;Jacks;Shepherds+Other;1918;24.671881110676573
PG21868;Mario+Uchard;French+Oriental;1868;24.767619047619046
PG45108;Barnum;Barnum+Menagerie;1860;21.53125
PG23094;Allan+Arnold;Nihilist+Young;1883;20.77574490329326
PG13020;Clair+Hayes;Allies+Verdun;1917;15.533843040251854
PG6202;Gilbert+Parker;When+Valmond;1912;26.03292682926829
PG1289;Charles+Dickens;Three+Ghost;1851;28.260649087221097
PG8424;John+Cooke;Mohun+Last;1869;20.06658857451793
PG18690;Susan+Warner;Queechy;1853;22.206966980596846
PG39349;Harold+Bindloss;Wyndham;1919;17.163409163729575
PG52962;Beulah+Dix;Hugh+Gwyeth;1899;25.6667972575906
PG20699;Sophie+May;Dotty+Dimple;1870;18.87466379774072
PG5947;David+Cory;Billy+Bunny;1917;24.795668549905837
PG52900;Louisa+Alcott;Little+Life;1870;28.937539168581576
PG42531;Countess+Barcynska;Honey;1916;15.266453162530023
PG11228;Charles+Chesnutt;Marrow+Tradition;1905;24.548953267075493
PG5497;Georg+Ebers;Homo;1878;35.548231511254016
PG24582;Oliver+Optic;Field+Forest;1870;19.259955131800336
PG57466;Augusta+Seaman;Jacqueline+Carrier;1910;20.518228145825166
PG26039;Norman+Macleod;Gold+Thread;1867;22.555989583333332
PG35366;Paschal+Randolph;Clark+Wife;1863;31.49113475177305
PG24010;Anatole+France;Gods+Athirst;1900;28.847652790079717
PG8897;Anthony+Trollope;Nina+Balatka;1867;21.027224008574493
PG36592;Bertram+Mitford;Fire+Trumpet;1889;22.143472222222222
PG20075;Frank+Smedley;Frank+Fairlegh;1851;35.928112449799194
PG5487;Georg+Ebers;Emperor;1880;26.944278606965174
PG2165;George+Eliot;Lifted+Veil;1860;38.53114186851211
PG57242;Percy+Westerman;Treasure+Philipo;1916;26.86569194151649
PG41376;Braddon;Mohawks+Novel;1886;25.748080949057922
PG10452;Henry+Pasture;Peter+Mother;1916;21.180654058313632
PG43509;Clarence+Young;Motor+Boys;1906;16.685634090329167
PG35746;Madeline+Leslie;Pearl+Peace;1868;18.66112956810631
PG32920;George+Vaizey;Question+Marriage;1910;20.013806327900287
PG26619;Madeline+Leslie;Minnie+Lamb;1863;26.356382978723403
PG45098;Frederick+Whishaw;Boris+Bear;1904;31.847566870770223
PG13709;Alfred+Lewis;Wolfville+Nights;1902;28.18642424242424
PG31391;Katharine+Tynan;Isle+Water;1864;27.39977912755384
PG26189;Hamlin+Garland;Spoil+Office;1892;18.87379152750923
PG2426;Henry+James;Diary+Fifty;1890;17.334710743801654
PG65923;Edward+Ellis;Little+Rifle;1873;27.15439429928741
PG2533;Elizabeth+Gaskell;Round+Sofa;1859;40.760330578512395
PG8552;George+MacDonald;Seaboard+Parish;1868;24.45863309352518
PG593;Guy+Maupassant;Selection+from;1882;24.64305644988195
PG58091;Onoto+Watanna;Honorable+Miss;1912;21.17818671454219
PG41273;Mary+Catherwood;Story+Tonty;1889;20.6478672985782
PG2364;Stephen+Crane;Active+Service;1896;17.49420586230402
PG40142;Flora+Steel;Miss+Stuart;1893;22.251084337349397
PG25299;Richard+Jefferies;Wood+Magic;1881;31.75833133541117
PG66190;George+Aiken;Antelope+Smoholler;1863;14.553806617410858
PG6453;George+Curtis;Potiphar+Papers;1853;25.03148936170213
PG33110;James+Otis;Corporal+Lige;1890;28.96986438975389
PG39137;Stanley+Weyman;Shrewsbury+Romance;1897;23.996381007527503
PG33103;Desmond+Coke;Helena+Brett;1915;19.91506785212915
PG16039;Emma+Southworth;Lost+Lady;1867;21.291140509120066
PG21101;George+Vaizey;Pixie+Shaughnessy;1902;24.115589677969716
PG39433;Burt+Standish;Frank+Merriwell;1896;16.11770573566085
PG34347;Edward+Stratemeyer;Dave+Porter;1906;16.130525914634145
PG29581;Marah+Ryan;Bondwoman;1899;22.680963654087176
PG1421;Charles+Dickens;Lirriper+Legacy;1867;33.46854663774403
PG49954;Marion+Crawford;Ralstons;1882;19.161844315848423
PG37092;Francis+Doughty;Bradys+Chinese;1901;13.655967903711133
PG34248;George+Fenn;with+Shadow;1888;18.47548106765984
PG39515;Maxwell;Thompson+Novel;1912;19.899668921836764
PG66456;Frank+Freeman;Stellar+Vengeance;1915;18.238095238095237
PG17647;Randall+Parrish;Strange+Case;1912;19.75201612903226
PG2795;Alfred+Ollivant;Battle;1898;18.877757352941178
PG10816;Alfred+Crowquill;Giant+Hands;1856;29.843065693430656
PG35671;Elizabeth+Robins;Messenger;1917;16.17095143924412
PG1069;Émile+Zola;Four+Short;1881;19.932871763997593
PG35311;Huc+Bethusy;Eichhofs+Romance;1898;22.268333333333334
PG60248;Victor+Rousseau;Messiah+Cylinder;1899;18.880016464293064
PG34587;Henry+Wood;Halliburton+Troubles;1862;16.719474153297682
PG3957;Ludovic+Halévy;Abbe+Constantin;1887;19.66485112563544
PG36641;Emma+Marshall;Women+Novelists;1874;37.575305291723204
PG46398;William+Ainsworth;Manchester+Rebels;1854;20.662717670568085
PG23810;Kate+Chopin;Fault;1887;23.83380726698262
PG1026;Weedon+Grossmith;Diary+Nobody;1896;22.414835164835164
PG37268;Solon+Robinson;corn+Life;1853;22.780503345014335
PG22714;Edward+Bellamy;Deserted+1898;1884;27.774744027303754
PG1467;Charles+Dickens;Some+Christmas;1851;30.674008810572687
PG23773;Oliver+Optic;Coming+Wave;1870;22.359843546284225
PG1095;Zane+Grey;Light+Western;1916;16.600181781458293
PG34995;Adolf+Streckfuss;Rich+Romance;1869;23.96431895749302
PG24124;Oliver+Optic;Down+Rhine;1870;20.225828849158134
PG47935;Ivan+Turgenev;Fathers+Sons;1860;20.58096859629209
PG65667;Harbaugh;Wolf+Queen;1872;19.182835820895523
PG44550;Richmond+Seeley;Hammer+Story;1890;23.77427543896763
PG23344;Charles+Dickens;Magic+Fishbone;1851;24.46788990825688
PG25507;Sophie+May;Little+Grandmother;1870;22.088010204081634
PG19235;Kirk+Munroe;Under+Great;1893;26.42904181758314
PG53861;Herman+Melville;Apple+Tree;1865;23.198972309449044
PG36578;John+MacLean;Warden+Plains;1896;27.9486931268151
PG58940;Albert+Aiken;Wolf+Demon;1870;15.542328042328043
PG42426;Marlitt;Gold+Elsie;1866;26.936043036461445
PG4288;Kathleen+Norris;Rich+Burgoyne;1912;24.621656050955416
PG35238;Israel+Zangwill;Grandchildren+Ghetto;1884;17.856096784463546
PG33664;May+Fleming;Norine+Revenge;1875;18.96395378045717
PG40398;Brand+Whitlock;Turn+Balance;1907;22.649008674101612
PG421;Robert+Stevenson;Kidnapped;1882;28.27980922098569
PG17965;Alfred+Ollivant;Woodburn+Story;1910;15.432814710042432
PG40430;Oliver+Optic;Saddle;1870;24.952739726027396
PG544;Montgomery;Anne+House;1918;19.493099787685775
PG55125;Mrs+Oliphant;Madam+Novel;1884;22.81479963103413
PG64269;Laura+Preston;Chata+Chinita;1889;27.370851906884596
PG11115;Burt+Standish;Frank+Merriwell;1896;16.060362490149725
PG26953;Daniel+Wise;Jessie+Carlton;1862;18.9781218444968
PG4430;George+Meredith;Evan+Harrington;1861;18.584538375973302
PG35443;Mayne+Reid;Lost+Lenore;1864;26.090036692068868
PG6090;Edward+Roe;What;1873;24.80758556891767
PG21087;John+Hutcheson;Ghost+Ship;1889;30.687730235194106
PG56028;Anna+Leonowens;Romance+Harem;1873;33.117266851338876
PG36370;Joel+Harris;Bishop+Boogerman;1888;26.845697329376854
PG27805;Kenneth+Grahame;Wind+Willows;1906;24.7958359229335
PG299;Hjalmar+Boyesen;Tales+from;1880;29.06972111553785
PG55213;Edith+Lavell;Girl+Scouts;1912;18.649137687305625
PG27300;Horatio+Alger;Young+Adventurer;1876;15.257071960297766
PG4623;Arthur;Friend;1857;18.77002583979328
PG45802;Marion+Webb;Knock+Three;1900;20.72581125334921
PG4057;Walter+Pater;Marius+Epicurean;1876;41.73227885178676
PG18875;Arthur+Stringer;Prairie+Wife;1915;19.512241566920565
PG42619;George+Perrie;Buckskin+Mose;1873;22.871618523613023
PG1235;Théophile+Gautier;Captain+Fracasse;1852;40.20533758215495
PG5548;Georg+Ebers;Fire+Forge;1880;37.24664429530201
PG26034;Gerald+Baldwin;Grey+Town;1907;16.53883397216058
PG23811;Robina+Hardy;Good+Ship;1888;27.67
PG30442;Alphonse+Daudet;Letters+from;1878;25.930020703933746
PG32224;Thomas+Hughes;Brown+School;1869;31.722761358623732
PG34338;Paul+Kock;Monsieur+Cherami;1858;18.513405405405404
PG16283;Julian+Hawthorne;Idolatry+Romance;1874;21.38307823129252
PG19337;Charles+Dickens;Christmas+Carol;1851;19.99949799196787
PG16054;Mary+Bradley;Palace+Darkened;1914;20.17666362807657
PG47739;Marion+Taggart;Wyndham+Girls;1902;25.149802890932982
PG41317;John+Brougham;Bunsby+Papers;1855;26.64470284237726
PG41712;James+Hendryx;Connie+Morgan;1916;21.908096849778705
PG28679;Lucas;Forgotten+Tales;1913;29.610854503464203
PG4630;Arthur;Home+Mission;1857;20.23293172690763
PG38460;Joseph+Fanu;Checkmate;1871;21.337920188716335
PG36623;Bertram+Mitford;Dorrien+Cranston;1894;21.441404164442073
PG172;Christopher+Morley;Haunted+Bookshop;1919;19.70212765957447
PG7797;William+Howells;Lady+Aroostook;1879;18.964825046040517
PG44963;Walter+Besant;Faith+Freedom;1889;23.133671556192787
PG164;Jules+Verne;Twenty+Thousand;1876;21.054268292682927
PG28291;Gordon+Stables;Home+Silver;1885;20.181368054282046
PG21364;George+Fenn;Rajah;1891;20.298286154438667
PG10387;John+Musick;Century+Soon;1885;22.3511259382819
PG9816;Grace+Hill;Michael;1916;21.185742817637117
PG28886;Parker+Fillmore;Hickory+Limb;1910;17.616636528028934
PG42944;Ouida;Rainy+June;1885;25.64257274119449
PG31542;Romain+Rolland;Pierre+Luce;1918;18.455128205128204
PG57413;Alice+Corkran;Down+Snow;1887;16.463052597612133
PG66528;Rider+Haggard;Joan+Haste;1895;26.36186166774402
PG64700;Stribling;Fombombo;1900;17.837597832630944
PG56234;James+Mille;Fire+Woods;1872;22.917716827279467
PG4436;George+Meredith;Vittoria;1896;20.67706919945726
PG34489;William+Kingston;Antony+Waymouth;1865;26.877551020408163
PG55484;Fletcher;Lucian+dreamer;1909;23.760569749039114
PG24086;Ballantyne;Over+Rocky;1870;31.75404255319149
PG8899;Elinor+Glyn;Three+Weeks;1907;19.98304589301374
PG51829;Anne+Manning;Chelsea+House;1853;26.802205620775524
PG28203;Louisa+Alcott;Moods;1865;28.3431448489543
PG5366;Winston+Churchill;Richard+Carvel;1899;19.562452107279693
PG48252;Stanley+Matthews;Motor+Matt;1909;18.511154598825833
PG66249;George+Rathborne;Hunter+Hercules;1877;20.516578567996156
PG51238;Egerton+Castle;Pride+Jennico;1898;29.891984971822165
PG37406;Henryk+Sienkiewicz;Field+Glory;1898;22.039398652151373
PG1862;Alphonse+Daudet;Tartarin+Tarascon;1878;24.033312382149592
PG16716;Gilbert+Parker;Going+White;1907;19.87206266318538
PG13878;Mary+Holmes;English+Orphans;1855;31.695352839931154
PG42946;Emma+Davenport;Live+Toys;1862;17.616760168302946
PG8078;Ann+Stephens;Homestead;1855;25.142161504125525
PG7746;Edward+Lytton;Parisians;1872;29.08641975308642
PG41564;Mrs+Newby;Mabel+Novel;1854;33.61208053691275
PG23697;Francis+Smith;Forty+Minutes;1886;23.083870967741934
PG57473;Adeline+Teskey;Yellow+Pearl;1904;25.592750533049042
PG24022;Charles+Dickens;Christmas+Carol;1851;20.0325
PG60611;William+Donahey;Teenie+Weenies;1916;25.21555763823805
PG3717;Anthony+Trollope;Parson+Daughter;1858;24.361873990306947
PG23190;William+Kingston;Mary+Liddiard;1865;29.853728489483746
PG6120;Rudyard+Kipling;Soldiers+Three;1890;15.51689689195856
PG40114;Ann+Stephens;Fashion+Famine;1854;23.351251387005302
PG36759;Guild;Daisy+Fairy;1856;33.12039800995025
PG54464;Gould+Baring;John+Herring;1883;18.582816841205386
PG55039;Margaret+Stacpoole;Found+Himself;1890;18.433698296836983
PG14784;Mary+Wade;Timid+Hare;1916;18.476337448559672
PG55274;Jenkins+Hains;Wind+Jammers;1899;24.13143176733781
PG32513;Aunt+Fanny;Third+Little;1868;21.652236652236653
PG29824;Susan+Warner;Diana;1862;18.329133374308544
PG66581;James+Grant;Colville+Guards;1850;35.24712990936556
PG42307;Harry+Castlemon;Frank+Woods;1864;28.99350930333189
PG942;Hudson;Green+Mansions;1892;32.342972816657024
PG23215;Opie+Read;Ebenezer;1906;17.11829836829837
PG15289;George+Miles;Truce+Tale;1858;26.342598794373743
PG3670;Charles+Reade;Woffington;1859;18.91132505700532
PG36858;Chatrian+Erckmann;Blockade+Phalsburg;1870;22.445185382768738
PG56602;Horatio+Alger;Frank+Hunter;1870;15.488247863247864
PG2472;Charles+Reade;White+Lies;1859;17.4292360960831
PG47357;Charles+Murray;Prairie+Bird;1860;46.54514052441514
PG1391;Kate+Wiggin;Penelope+Irish;1900;33.48806078147612
PG3728;Henry+Richardson;Getting+Wisdom;1918;23.951925497105464
PG62464;Mrs+Oliphant;Prodigals+Their;1884;23.235019973368843
PG64559;Georgie+Sheldon;Magic+Cameo;1899;29.226118067978533
PG5586;Georg+Ebers;Blue+Pike;1880;30.16885964912281
PG28682;Madeline+Leslie;Minnie;1863;26.836206896551722
PG46905;James+Allen;Kentucky+Warbler;1897;24.590032154340836
PG12377;William+White;Court+Boyville;1898;25.296895213454075
PG29093;Charles+Loan;Curry+Race;1915;17.396742409008645
PG29266;Harold+Bindloss;Thurston+Orchard;1910;23.138359279342314
PG13576;Hendrik+Conscience;Poor+Gentleman;1858;24.922955145118735
PG4471;George+Meredith;Conquerors;1891;24.1
PG44304;Harold+Frederic;Deserter+Other;1887;23.247730600292826
PG52101;Lawrence;Much+About;1915;18.499362786745966
PG2486;Harriet+Stowe;Queer+Little;1867;31.349450549450548
PG40510;Joseph+Fanu;Watcher+other;1854;35.11904761904762
PG4275;Elizabeth+Gaskell;Ruth;1853;25.760698475159863
PG14522;Oscar+Wilde;Canterville+Ghost;1887;34.82325581395349
PG22000;Anthony+Trollope;Kept+Dark;1858;19.51551362683438
PG25647;Florence+Wilford;Holiday+Tales;1873;29.704977375565612
PG41418;Melville+Whyte;Contraband+Losing;1860;26.448561292865588
PG23188;William+Kingston;Michael+Penguyne;1870;27.409180327868853
PG50607;Marion+Crawford;Katherine+Lauderdale;1880;20.25989044430919
PG43028;Abraham+Cahan;Imported+Bridegroom;1916;22.13456917267422
PG42167;Wills;Town+Coronet;1888;25.159857904085257
PG1419;Charles+Dickens;Mugby+Junction;1867;21.741463414634147
PG27934;Gouverneur+Morris;Other+Stories;1912;21.0971118433805
PG11974;Jacobs;Dialstone+Lane;1900;19.81896551724138
PG2545;Jack+London;When+Laughs;1906;17.136571719226858
PG1415;Charles+Dickens;Doctor+Marigold;1867;24.56568778979907
PG938;Bower;Good+Indian;1916;20.807639836289223
PG65415;James+Grant;Yellow+Frigate;1855;38.16428995840761
PG63599;Bertha+Suttner;When+Thoughts;1901;24.095238095238095
PG23169;Fitz+Brien;Diamond+Lens;1855;22.448742746615086
PG2310;Bret+Harte;Carquinez+Woods;1883;20.501638001638003
PG25446;Laura+Richards;Fernley+House;1901;16.49659090909091
PG36599;Bertram+Mitford;Golden+Face;1892;21.99625857410102
PG28192;Albert+Paine;Turtle+Flying;1917;42.7299771167048
PG28642;Vance+Barnum;Strong+Trapeze;1916;17.398162729658793
PG23070;William+Kingston;Clara+Maynard;1877;33.11190168175938
PG500;Carlo+Collodi;Adventures+Pinocchio;1868;16.524610210944665
PG63458;Marion+Taggart;Pussy+Town;1916;26.94778825235678
PG59340;Clarence+Young;Motor+Boys;1906;17.347867983618404
PG547;Emile+Gaboriau;Baron+Trigault;1862;20.123044838373307
PG49494;Burton+Harrison;Latter+Sweethearts;1861;29.223533619456365
PG54648;Luis+Senarens;Frank+Reade;1893;13.704250087811731
PG21750;Ballantyne;Martin+Rattler;1870;29.59334845049131
PG53302;Richard+Bonner;Inventor+Wireless;1912;20.24642614023145
PG50464;John+Neihardt;Lonesome+Trail;1907;19.600042078687146
PG21713;Ballantyne;Young+Trawler;1855;26.452556325823224
PG10628;Anne+Keeling;Andrew+Golding;1886;37.11450980392157
PG25469;Isabel+Thompson;Pretty+Tales;1863;21.634234234234235
PG19915;Heinrich+Hoffmann;Slovenly+Betsy;1852;24.75496688741722
PG19500;Anthony+Trollope;Forgive;1865;21.047870686975443
PG20741;Alfred+Elwes;Adventures+Good;1854;31.746753246753247
PG46597;Jules+Verne;Search+Castaways;1876;18.725470564677615
PG36492;Guy+Boothby;Kidnapped+President;1900;22.175404213620773
PG14454;Hesba+Stretton;Doctor+Dilemma;1872;20.52985668789809
PG36808;Ewing+Ritchie;Crying+Light;1895;24.955574912891986
PG41188;Laura+Richards;Narcissa+Road;1894;20.409591194968552
PG40837;William+Queux;Whoso+Findeth;1897;22.664174031271244
PG28006;Mrs+Oliphant;Perpetual+Curate;1864;31.07655860349127
