id;title;author;gender;year-birth;year-death;year-worldcat;year-ref;language;translation;downloads;subjects;shortauthor;shorttitle;worldcaturl
PG36159;The Letter of Credit;Warner, Susan;;1819.0;1885.0;1881.0;1881;['en'];;14;{'Love stories', 'Fiction'};Susan+Warner;Letter+Credit;https://www.worldcat.org/search?q=Susan+Warner+Letter+Credit&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG54569;Jane Austen and Her Country-house Comedy;Helm, W. H. (William Henry);;1860.0;1936.0;1998.0;1908;['en'];;17;{'Manors in literature', 'Humorous stories, English -- History and criticism', 'Pastoral fiction, English -- History and criticism', 'Women and literature -- England -- History -- 19th century', 'Manners and customs in literature', 'Dwellings in literature', 'Austen, Jane, 1775-1817 -- Criticism and interpretation', 'Country homes in literature'};Helm;Jane+Austen;https://www.worldcat.org/search?q=Helm+Jane+Austen&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG28988;Jennie Gerhardt: A Novel;Dreiser, Theodore;;1871.0;1945.0;1973.0;1918;['en'];;124;{'Unmarried mothers -- Fiction', 'Love stories', 'Women household employees -- Fiction'};Theodore+Dreiser;Jennie+Gerhardt;https://www.worldcat.org/search?q=Theodore+Dreiser+Jennie+Gerhardt&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG23630;The Phantoms Of The Foot-Bridge: 1895;Murfree, Mary Noailles;;1850.0;1922.0;1877.0;1877;['en'];;7;{'Fiction'};Mary+Murfree;Phantoms+Foot;https://www.worldcat.org/search?q=Mary+Murfree+Phantoms+Foot&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG47591;The Ladies Lindores, Vol. 1 (of 3);Oliphant, Mrs. (Margaret);;1828.0;1897.0;1880.0;1880;['en'];;15;{'Husband and wife -- Fiction', 'Mate selection -- Fiction', 'Scotland -- Social life and customs -- 19th century -- Fiction', 'Aristocracy (Social class) -- Great Britain -- Fiction', 'Families -- Fiction', 'Inheritance and succession -- Fiction'};Mrs+Oliphant;Ladies+Lindores;https://www.worldcat.org/search?q=Mrs+Oliphant+Ladies+Lindores&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG30298;The Magnificent Adventure: Being the Story of the World's Greatest Exploration and the Romance of a Very Gallant Gentleman;Hough, Emerson;;1857.0;1923.0;1902.0;1902;['en'];;35;{'Biographical fiction', 'Discoveries in geography -- Fiction', 'Lewis and Clark Expedition (1804-1806) -- Fiction', 'Lewis, Meriwether, 1774-1809 -- Fiction', 'West (U.S.) -- History -- To 1848 -- Fiction', 'Explorers -- Fiction'};Emerson+Hough;Magnificent+Adventure;https://www.worldcat.org/search?q=Emerson+Hough+Magnificent+Adventure&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG1415;Doctor Marigold;Dickens, Charles;;1812.0;1870.0;1867.0;1867;['en'];;72;{'Deaf children -- Fiction', 'Adoptive parents -- Fiction', 'Christmas stories', 'Short stories, English'};Charles+Dickens;Doctor+Marigold;https://www.worldcat.org/search?q=Charles+Dickens+Doctor+Marigold&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG9768;Alice, or the Mysteries — Book 06;Lytton, Edward Bulwer Lytton, Baron;;1803.0;1873.0;1800.0;1848;['en'];;29;{'English fiction -- 19th century'};Edward+Lytton;Alice+Mysteries;https://www.worldcat.org/search?q=Edward+Lytton+Alice+Mysteries&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG3941;The Confession of a Child of the Century — Volume 3;Musset, Alfred de;;1810.0;1857.0;1905.0;1844;['en'];;2;{'France -- Fiction', 'Historical fiction', 'French fiction -- Translations into English'};Alfred+Musset;Confession+Child;https://www.worldcat.org/search?q=Alfred+Musset+Confession+Child&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG1348;A Master's Degree;McCarter, Margaret Hill;;1860.0;1938.0;1911.0;1911;['en'];;17;{'Didactic fiction', 'College teachers -- Fiction'};Margaret+McCarter;Master+Degree;https://www.worldcat.org/search?q=Margaret+McCarter+Master+Degree&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG8596;The Wheel O' Fortune;Tracy, Louis;;1863.0;1928.0;1900.0;1900;['en'];;26;{'Fiction'};Louis+Tracy;Wheel+Fortune;https://www.worldcat.org/search?q=Louis+Tracy+Wheel+Fortune&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG17469;Berry and Co.;Yates, Dornford;;1885.0;1960.0;1936.0;1936;['en'];;28;{'England -- Fiction', 'Humorous stories'};Dornford+Yates;Berry;https://www.worldcat.org/search?q=Dornford+Yates+Berry&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG7705;"""My Novel"" — Volume 04";Lytton, Edward Bulwer Lytton, Baron;;1803.0;1873.0;1875.0;1848;['en'];;2;{'Germany -- Fiction', 'Rhine River -- Fiction', 'Poets -- Fiction', 'England -- Fiction', 'Death -- Fiction', 'Domestic fiction', 'Inventors -- Fiction'};Edward+Lytton;Novel;https://www.worldcat.org/search?q=Edward+Lytton+Novel&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG43465;"The Kangaroo Hunters; Or, Adventures in the Bush";Bowman, Anne, active 19th century;;;;1858.0;1858;['en'];;11;{'Animals -- Juvenile fiction', 'Australia -- Description and travel -- Juvenile fiction', 'Frontier and pioneer life -- Juvenile fiction', 'Prisoners -- Juvenile fiction', 'Brothers and sisters -- Juvenile fiction', 'Shipwrecks -- Juvenile fiction', 'Survival skills -- Juvenile fiction', 'Voyages and travels -- Juvenile fiction', 'Kangaroos -- Juvenile fiction', 'Natural history -- Juvenile fiction'};Anne+Bowman;Kangaroo+Hunters;https://www.worldcat.org/search?q=Anne+Bowman+Kangaroo+Hunters&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG39991;The Hosts of the Lord;Steel, Flora Annie Webster;;1847.0;1929.0;1900.0;1900;['en'];;11;{'India -- Fiction', 'British -- India -- Fiction'};Flora+Steel;Hosts+Lord;https://www.worldcat.org/search?q=Flora+Steel+Hosts+Lord&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG61804;Sheer Off: A Tale;A. L. O. E.;;1821.0;1893.0;2009.0;1867;['en'];;11;{'Almshouses -- Juvenile fiction', 'Charity -- Juvenile fiction', 'Christian converts from Judaism -- Juvenile fiction', 'Marriage -- Juvenile fiction', 'Sailors -- Juvenile fiction', 'Christian life -- Juvenile fiction'};;Sheer+Tale;https://www.worldcat.org/search?q=+Sheer+Tale&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG19554;Dick Lionheart;Jarvis, Mary Rowles;;;;1909.0;1909;['en'];;9;{'Boys -- Juvenile fiction', 'Orphans -- Juvenile fiction', 'Conduct of life -- Juvenile fiction'};Mary+Jarvis;Dick+Lionheart;https://www.worldcat.org/search?q=Mary+Jarvis+Dick+Lionheart&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG43414;Rilla of the Lighthouse;North, Grace May;;1876.0;1960.0;;1928;['en'];;25;{'Identity (Philosophical concept) -- Juvenile fiction', 'Bildungsromans', 'Lighthouses -- Juvenile fiction', 'New England -- Juvenile fiction', 'Reunions -- Juvenile fiction'};Grace+North;Rilla+Lighthouse;https://www.worldcat.org/search?q=Grace+North+Rilla+Lighthouse&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG34868;Hammer and Anvil: A Novel;Spielhagen, Friedrich;;1829.0;1911.0;1870.0;1870;['en'];;14;{'German fiction -- Translations into English'};Friedrich+Spielhagen;Hammer+Anvil;https://www.worldcat.org/search?q=Friedrich+Spielhagen+Hammer+Anvil&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG58183;Haworth's;Burnett, Frances Hodgson;;1849.0;1924.0;1879.0;1879;['en'];;15;{'Lancashire (England) -- Fiction'};Frances+Burnett;Haworth;https://www.worldcat.org/search?q=Frances+Burnett+Haworth&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG5780;"The Rover Boys at School; Or, The Cadets of Putnam Hall";Stratemeyer, Edward;;1862.0;1930.0;2007.0;1906;['en'];;24;{'Brothers -- Juvenile fiction', 'Adventure stories', 'Schools -- Juvenile fiction'};Edward+Stratemeyer;Rover+Boys;https://www.worldcat.org/search?q=Edward+Stratemeyer+Rover+Boys&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG59752;The Moon Maid;Burroughs, Edgar Rice;;1875.0;1950.0;1900.0;1900;['en'];;55;{'Moon -- Fiction', 'Human-alien encounters -- Fiction', 'Science fiction'};Edgar+Burroughs;Moon+Maid;https://www.worldcat.org/search?q=Edgar+Burroughs+Moon+Maid&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG37243;Jane Oglander;Lowndes, Marie Belloc;;1868.0;1947.0;1911.0;1911;['en'];;24;{'Country homes -- Fiction', 'Man-woman relationships -- Fiction', 'England -- Social life and customs -- Fiction'};Marie+Lowndes;Jane+Oglander;https://www.worldcat.org/search?q=Marie+Lowndes+Jane+Oglander&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG5590;The Greylock: A Fairy Tale;Ebers, Georg;;1837.0;1898.0;1890.0;1890;['en'];;4;{'Fairy tales', 'German fiction -- Translations into English'};Georg+Ebers;Greylock+Fairy;https://www.worldcat.org/search?q=Georg+Ebers+Greylock+Fairy&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG4687;Saturday's Child;Norris, Kathleen Thompson;;1880.0;1966.0;1914.0;1914;['en'];;22;{'Man-woman relationships -- Fiction', 'Bookkeepers -- Fiction', 'Women employees -- Fiction', 'Female friendship -- Fiction', 'San Francisco (Calif.) -- Fiction'};Kathleen+Norris;Saturday+Child;https://www.worldcat.org/search?q=Kathleen+Norris+Saturday+Child&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG54056;"In the Clouds for Uncle Sam; or, Morey Marshall of the Signal Corps";Sayler, H. L. (Harry Lincoln);;1863.0;1913.0;1910.0;1910;['en'];;5;{'Aeronautics -- Juvenile fiction'};Sayler;Clouds+Uncle;https://www.worldcat.org/search?q=Sayler+Clouds+Uncle&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG56948;An Autumn Sowing;Benson, E. F. (Edward Frederic);;1867.0;1940.0;1917.0;1917;['en'];;14;{'Families -- Fiction', 'Private secretaries -- Fiction', 'Man-woman relationships -- Fiction', 'England -- Social life and customs -- 20th century -- Fiction'};Benson;Autumn+Sowing;https://www.worldcat.org/search?q=Benson+Autumn+Sowing&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG55183;Satan: A Romance of the Bahamas;Stacpoole, H. De Vere (Henry De Vere);;1863.0;1951.0;1900.0;1921;['en'];;20;{'Bahamas -- Fiction'};Vere+Stacpoole;Satan+Romance;https://www.worldcat.org/search?q=Vere+Stacpoole+Satan+Romance&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG42095;"The Eve of All-Hallows; Or, Adelaide of Tyrconnel, v. 2 of 3";Hartstonge, Matthew Weld;;1772.0;;1825.0;1825;['en'];;19;{'Fiction'};Matthew+Hartstonge;Hallows+Adelaide;https://www.worldcat.org/search?q=Matthew+Hartstonge+Hallows+Adelaide&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG25564;The Water-Babies: A Fairy Tale for a Land-Baby;Kingsley, Charles;;1819.0;1875.0;1900.0;1857;['en'];;311;{'Fairy tales -- England', 'Chimney sweeps -- Juvenile fiction'};Charles+Kingsley;Water+Babies;https://www.worldcat.org/search?q=Charles+Kingsley+Water+Babies&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG25885;All the Brothers Were Valiant;Williams, Ben Ames;;1889.0;1953.0;2013.0;1931;['en'];;9;{'Brothers -- Fiction', 'Sea stories', 'Oceania -- Fiction'};Ben+Williams;Brothers+Were;https://www.worldcat.org/search?q=Ben+Williams+Brothers+Were&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG54945;"All Taut; or, Rigging the boat";Optic, Oliver;;1822.0;1897.0;1886.0;1886;['en'];;9;{'Boatbuilding -- Juvenile fiction', 'Masts and rigging -- Juvenile fiction'};Oliver+Optic;Taut+Rigging;https://www.worldcat.org/search?q=Oliver+Optic+Taut+Rigging&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG19569;The Guests Of Hercules;Williamson, C. N. (Charles Norris);;1859.0;1920.0;1912.0;1912;['en'];;25;{'Gambling -- Fiction', 'Monte-Carlo (Monaco) -- Fiction', 'Young women -- Fiction'};Williamson;Guests+Hercules;https://www.worldcat.org/search?q=Williamson+Guests+Hercules&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG29568;'Charge It': Keeping Up With Harry;Bacheller, Irving;;1859.0;1950.0;1902.0;1902;['en'];;9;{'Didactic fiction', 'Humorous stories'};Irving+Bacheller;Charge+Keeping;https://www.worldcat.org/search?q=Irving+Bacheller+Charge+Keeping&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG64397;Tad Coon's Great Adventure;Breck, John;;;;1923.0;1923;['en'];;7;{'Animals -- Juvenile fiction', 'Raccoon -- Juvenile fiction'};John+Breck;Coon+Great;https://www.worldcat.org/search?q=John+Breck+Coon+Great&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG23286;"The Rover Boys Under Canvas; Or, The Mystery of the Wrecked Submarine";Stratemeyer, Edward;;1862.0;1930.0;2007.0;1906;['en'];;22;{'Submarines (Ships) -- Fiction', 'World War, 1914-1918 -- Fiction', 'Military education -- Fiction', 'Schools -- Fiction'};Edward+Stratemeyer;Rover+Boys;https://www.worldcat.org/search?q=Edward+Stratemeyer+Rover+Boys&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG65790;"Under the Tiger's Claws; Or, A Struggle for the Right";Carter, Nicholas (House name);;;;1905.0;1905;['en'];;72;{'Gamblers -- Fiction', 'Dime novels', 'Detective and mystery stories', 'Embezzlement -- Fiction', 'Murder -- Investigation -- Fiction'};Nicholas+Carter;Under+Tiger;https://www.worldcat.org/search?q=Nicholas+Carter+Under+Tiger&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG46404;Mimi at Sheridan School;Davis, Anne Pence;;;;1935.0;1935;['en'];;8;{'Boarding school students -- Juvenile fiction', 'Friendship -- Juvenile fiction', 'Schools -- Juvenile fiction', 'Boarding schools -- Juvenile fiction', 'Girls -- Juvenile fiction'};Anne+Davis;Mimi+Sheridan;https://www.worldcat.org/search?q=Anne+Davis+Mimi+Sheridan&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG41590;Negro Tales;Cotter, Joseph S. (Joseph Seamon);;1861.0;1949.0;1912.0;1912;['en'];;146;{'Short stories, American', 'African Americans -- Fiction'};Joseph+Cotter;Negro+Tales;https://www.worldcat.org/search?q=Joseph+Cotter+Negro+Tales&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG62794;Toto, the Bustling Beaver: His Many Adventures;Barnum, Richard;;;;1915.0;1915;['en'];;9;{'Beavers -- Juvenile fiction'};Richard+Barnum;Toto+Bustling;https://www.worldcat.org/search?q=Richard+Barnum+Toto+Bustling&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG45253;"The Curlytops at Sunset Beach; Or, What Was Found in the Sand";Garis, Howard Roger;;1873.0;1962.0;1924.0;1924;['en'];;9;{'Vacations -- Juvenile fiction', 'Brothers and sisters -- Juvenile fiction', 'Families -- Juvenile fiction', 'Circus -- Juvenile fiction', 'Seashore -- Juvenile fiction'};Howard+Garis;Curlytops+Sunset;https://www.worldcat.org/search?q=Howard+Garis+Curlytops+Sunset&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG688;The Goodness of St. Rocque, and Other Stories;Dunbar-Nelson, Alice Moore;;1875.0;1935.0;1899.0;1899;['en'];;308;{'United States -- Social life and customs -- 19th century -- Fiction', 'African Americans -- Fiction', 'City and town life -- Fiction', 'New Orleans (La.) -- Fiction', 'Short stories'};Nelson+Dunbar;Goodness+Rocque;https://www.worldcat.org/search?q=Nelson+Dunbar+Goodness+Rocque&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG17088;The Iron Furrow;Shedd, George C. (George Clifford);;1877.0;1937.0;1919.0;1919;['en'];;14;{'Ranching -- New Mexico -- Fiction', 'Frontier and pioneer life -- New Mexico -- Fiction'};George+Shedd;Iron+Furrow;https://www.worldcat.org/search?q=George+Shedd+Iron+Furrow&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG7303;Equality;Bellamy, Edward;;1850.0;1898.0;1898.0;1884;['en'];;67;{'Utopias -- Fiction', 'Utopian fiction', 'Socialism -- Fiction', 'Political fiction', 'Science fiction'};Edward+Bellamy;Equality;https://www.worldcat.org/search?q=Edward+Bellamy+Equality&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG44888;The Diary of a Freshman;Flandrau, Charles Macomb;;1871.0;1938.0;1901.0;1901;['en'];;23;{'Harvard University -- Fiction', 'College stories'};Charles+Flandrau;Diary+Freshman;https://www.worldcat.org/search?q=Charles+Flandrau+Diary+Freshman&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG1881;The Call of the Canyon;Grey, Zane;;1872.0;1939.0;1924.0;1924;['en'];;208;{'World War, 1914-1918 -- Veterans -- Fiction', 'Frontier and pioneer life -- West (U.S.) -- Fiction', 'Western stories', 'Arizona -- Fiction', 'Fiancés -- Fiction'};Zane+Grey;Call+Canyon;https://www.worldcat.org/search?q=Zane+Grey+Call+Canyon&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG23049;Old Jack;Kingston, William Henry Giles;;1814.0;1880.0;2003.0;1857;['en'];;4;{'Sealing -- Juvenile fiction', 'Whaling -- Juvenile fiction', 'Oceania -- Juvenile fiction'};William+Kingston;Jack;https://www.worldcat.org/search?q=William+Kingston+Jack&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG7731;Paul Clifford — Volume 04;Lytton, Edward Bulwer Lytton, Baron;;1803.0;1873.0;1800.0;1848;['en'];;4;{'Brigands and robbers -- Fiction'};Edward+Lytton;Paul+Clifford;https://www.worldcat.org/search?q=Edward+Lytton+Paul+Clifford&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG50497;Back to Life;Gibbs, Philip;;1877.0;1962.0;2009.0;1930;['en'];;9;{'World War, 1914-1918 -- Fiction'};Philip+Gibbs;Back+Life;https://www.worldcat.org/search?q=Philip+Gibbs+Back+Life&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG34016;Unc' Edinburg: A Plantation Echo;Page, Thomas Nelson;;1853.0;1922.0;1887.0;1887;['en'];;13;{'Plantation life -- Fiction', 'African Americans -- Virginia -- Fiction'};Thomas+Page;Edinburg+Plantation;https://www.worldcat.org/search?q=Thomas+Page+Edinburg+Plantation&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG530;"Driven from Home; Or, Carl Crawford's Experience";Alger, Horatio, Jr.;;1832.0;1899.0;1900.0;1876;['en'];;29;{'Didactic fiction', 'New York (N.Y.) -- Juvenile fiction', 'Runaway teenagers -- Juvenile fiction', 'Conduct of life -- Juvenile fiction'};Horatio+Alger;Driven+from;https://www.worldcat.org/search?q=Horatio+Alger+Driven+from&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG63608;"Dick Merriwell's Heroic Players; Or, How the Yale Nine Won the Championship";Standish, Burt L.;;1866.0;1945.0;1902.0;1902;['en'];;15;{'Dime novels', 'Merriwell, Dick (Fictitious character) -- Juvenile fiction', 'Yale University -- Juvenile fiction', 'Baseball -- Juvenile fiction'};Burt+Standish;Dick+Merriwell;https://www.worldcat.org/search?q=Burt+Standish+Dick+Merriwell&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG51354;Patty's Fortune;Wells, Carolyn;;1862.0;1942.0;1916.0;1916;['en'];;10;{'Maine -- Description and travel -- Juvenile fiction', 'Inheritance and succession -- Juvenile fiction', 'Courtship -- Juvenile fiction', 'Interpersonal relations -- Juvenile fiction'};Carolyn+Wells;Patty+Fortune;https://www.worldcat.org/search?q=Carolyn+Wells+Patty+Fortune&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG58150;The Princess Sophia;Benson, E. F. (Edward Frederic);;1867.0;1940.0;1785.0;1914;['en'];;5;{'Imaginary places -- Europe, Eastern -- Fiction', 'Gambling -- Fiction', 'Princesses -- Fiction'};Benson;Princess+Sophia;https://www.worldcat.org/search?q=Benson+Princess+Sophia&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG53468;Pam and the Countess;Cowper, E. E. (Edith Elise);;;;1864.0;1864;['en'];;10;{'England -- Juvenile fiction', 'Mystery fiction', 'Families -- Juvenile fiction', 'Girls -- Juvenile fiction'};Cowper;Countess;https://www.worldcat.org/search?q=Cowper+Countess&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG32062;"The Daltons; Or, Three Roads In Life. Volume II (of II)";Lever, Charles James;;1806.0;1872.0;1852.0;1852;['en'];;9;{'English fiction -- 19th century'};Charles+Lever;Daltons+Three;https://www.worldcat.org/search?q=Charles+Lever+Daltons+Three&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG2315;The Flag-Raising;Wiggin, Kate Douglas Smith;;1856.0;1923.0;1907.0;1907;['en'];;4;{'Short stories', 'United States -- Juvenile fiction'};Kate+Wiggin;Flag+Raising;https://www.worldcat.org/search?q=Kate+Wiggin+Flag+Raising&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG28110;Jimsy: The Christmas Kid;Dalrymple, Leona;;1884.0;;1915.0;1915;['en'];;20;{'Christmas stories', 'Orphans -- Fiction', 'New England -- Fiction'};Leona+Dalrymple;Jimsy+Christmas;https://www.worldcat.org/search?q=Leona+Dalrymple+Jimsy+Christmas&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG7956;Married;Strindberg, August;;1849.0;1912.0;1925.0;1890;['en'];;35;{'Sweden -- Fiction', 'Short stories, Swedish -- Translations into English', 'Marriage -- Fiction'};August+Strindberg;Married;https://www.worldcat.org/search?q=August+Strindberg+Married&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG60604;Under Honour's Flag;Lisle, Eric;;;;1907.0;1907;['en'];;4;{'Inheritance and succession -- Juvenile fiction', 'Detective and mystery stories', 'Schools -- Juvenile fiction'};Eric+Lisle;Under+Honour;https://www.worldcat.org/search?q=Eric+Lisle+Under+Honour&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG12631;The Seven Little Sisters Who Live on the Round Ball That Floats in the Air;Andrews, Jane;;1833.0;1887.0;2003.0;1870;['en'];;27;{'Manners and customs -- Juvenile fiction', 'National characteristics -- Juvenile fiction'};Jane+Andrews;Seven+Little;https://www.worldcat.org/search?q=Jane+Andrews+Seven+Little&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG60964;A Righted Wrong: A Novel. Volume 1 (of 3);Yates, Edmund;;1831.0;1894.0;1870.0;1870;['en'];;3;{'Fiction'};Edmund+Yates;Righted+Wrong;https://www.worldcat.org/search?q=Edmund+Yates+Righted+Wrong&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG20822;"The Camp Fire Girls on the March; Or, Bessie King's Test of Friendship";Stewart, Jane L.;;;;1914.0;1914;['en'];;4;{'Camp Fire Girls -- Juvenile fiction'};Jane+Stewart;Camp+Fire;https://www.worldcat.org/search?q=Jane+Stewart+Camp+Fire&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG4482;Lord Ormont and His Aminta — Complete;Meredith, George;;1828.0;1909.0;1894.0;1894;['en'];;31;{'English fiction -- 19th century'};George+Meredith;Lord+Ormont;https://www.worldcat.org/search?q=George+Meredith+Lord+Ormont&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG32630;Tiger Cat;Keller, David H. (David Henry);;1880.0;1966.0;2014.0;1933;['en'];;24;{'Short stories', 'Horror tales', 'Italy -- Fiction'};David+Keller;Tiger;https://www.worldcat.org/search?q=David+Keller+Tiger&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG54995;Uncle Wiggily's Fortune;Garis, Howard Roger;;1873.0;1962.0;1922.0;1922;['en'];;35;"{'Birds -- Juvenile fiction', 'Animals -- Juvenile fiction', 'Foxes -- Juvenile fiction', 'Insects -- Juvenile fiction', 'Uncle Wiggily (Fictitious character) -- Juvenile fiction', ""Children's stories"", 'Seashore animals -- Juvenile fiction', 'Rabbits -- Juvenile fiction', 'Seashore -- Juvenile fiction'}";Howard+Garis;Uncle+Wiggily;https://www.worldcat.org/search?q=Howard+Garis+Uncle+Wiggily&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG701;The King of the Golden River;Ruskin, John;;1819.0;1900.0;1880.0;1880;['en'];;180;{'Didactic fiction', 'Short stories', 'Fairy tales', 'Conduct of life -- Juvenile fiction'};John+Ruskin;King+Golden;https://www.worldcat.org/search?q=John+Ruskin+King+Golden&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG52979;The Sword of Gideon;Bloundelle-Burton, John;;1850.0;1917.0;1905.0;1905;['en'];;8;{'Adventure stories', 'Spanish Succession, War of, 1701-1714 -- Fiction', 'Rescues -- Fiction'};Burton+Bloundelle;Sword+Gideon;https://www.worldcat.org/search?q=Burton+Bloundelle+Sword+Gideon&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG32769;The Last Generation: A Story of the Future;Flecker, James Elroy;;1884.0;1915.0;2006.0;1910;['en'];;30;{'Fantasy fiction', 'Science fiction'};James+Flecker;Last+Generation;https://www.worldcat.org/search?q=James+Flecker+Last+Generation&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG55768;The Guardsman;Greene, Homer;;1853.0;1940.0;;1906;['en'];;9;{'United States -- National Guard -- Juvenile fiction'};Homer+Greene;Guardsman;https://www.worldcat.org/search?q=Homer+Greene+Guardsman&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG65320;"Kibun Daizin; Or, From Shark-Boy to Merchant Prince";Murai, Gensai;;1864.0;1927.0;1904.0;1904;['en'];;8;{'Japan -- Fiction'};Gensai+Murai;Kibun+Daizin;https://www.worldcat.org/search?q=Gensai+Murai+Kibun+Daizin&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
